,yt_title,comment
684,bbno$ & Rich Brian - edamame (Official Video) - YouTube,The collab I didn’t know I needed 👍😮‍💨👍
685,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Wish this one got 100 mil views
686,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I dont even know how many times I've replayed this song
687,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"bb: yo I’m shooting a music video I need a wizard “ 
Gravy: dude I’m there I got the perfect  robe."
688,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I'm addicted to this song
689,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I love videos concepts like this, reminds me of Stunnin, technically there's not much going on but in such a way where it does a lot"
690,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Yes sir! Vancouver Canucks just had this bumping in the arena during the game tonight
691,bbno$ & Rich Brian - edamame (Official Video) - YouTube,i like how just from microwaving bread he's now making a marvel soundtrack
692,bbno$ & Rich Brian - edamame (Official Video) - YouTube,best youtube recommendation for today <3
693,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This song makes me wish I had time to play my favorite MMO again
694,bbno$ & Rich Brian - edamame (Official Video) - YouTube,gravy showing up for all of ten seconds was the peak
695,bbno$ & Rich Brian - edamame (Official Video) - YouTube,this is just every day life after beating Kingdome Come Deliverance
696,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Songs that make you move it move it lol
697,bbno$ & Rich Brian - edamame (Official Video) - YouTube,fun fact: this song will become nostalgia in 5 - 10 years
698,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Fun fact : You think the title was edaName 
699,bbno$ & Rich Brian - edamame (Official Video) - YouTube,1:26 did Brian just flex the fact he has fake ice? what a legend
700,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Please what genre is that it's amazing !>??
701,bbno$ & Rich Brian - edamame (Official Video) - YouTube,the budget for this clip was 500 dollars
702,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Normal songs: - Cars , girls , money
bbno$:- Hold my dogs will you"
703,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Her: He's probably cheating on me.

Me and the boys: Let's make some rap song with an armor on."
704,bbno$ & Rich Brian - edamame (Official Video) - YouTube,U gonna get all the ladies u had ✨dogs✨
705,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"This song and “Love Me” by Lukaz are literally the only two things getting me through these hard times, thank god for music! I love you guys. <3"
706,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Holy fuck the beat is fire it’s like house trap and hip hop at the same time
707,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Song is bagging but video could be more fun
708,bbno$ & Rich Brian - edamame (Official Video) - YouTube,THIS IS TOO FIRE WE NEED SOMETHING TO COLD HIM 🔥🔥🔥
709,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Never like Rap until i listen this song.
710,bbno$ & Rich Brian - edamame (Official Video) - YouTube,why is this so funny😂😂
711,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Why i am watching this while doing my math homework?
712,bbno$ & Rich Brian - edamame (Official Video) - YouTube,imagine you go for a walk and see 2 boys being boys lmaoooo
713,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This song hits it hard… luv it
714,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Bbno$ has English Armour while Brian has German
715,bbno$ & Rich Brian - edamame (Official Video) - YouTube,i wasnt expecting yung gravy to pop out
716,bbno$ & Rich Brian - edamame (Official Video) - YouTube,baby no money and rich brian… perfect pair
717,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"in 1.25 speed, lets try bro...! Adrenalin Rush..!"
718,bbno$ & Rich Brian - edamame (Official Video) - YouTube,My 7 month old loves this song lol
719,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Most addicting song I've heard all year
720,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This mad! Needed this sound rite about now... catchy up beat.. can chill wit it or bounce wit it roll wit... 🥳🥳🔥🔥🔥
721,bbno$ & Rich Brian - edamame (Official Video) - YouTube,There is a Swedish song with the same vib I just can't remember the name
722,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Producer: ""Guys, our budget for this video doesn't cover more than cigarettes, but I've found these old knight armors?""
Rich Brian and bbno$:"
723,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This... surprisingly slaps? What the fuck? I like Zoomer music?
724,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I think this music video is expensive for the wrong reasons
725,bbno$ & Rich Brian - edamame (Official Video) - YouTube,If dark souls was a music video
726,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"when you start the music, you'll never stop to dance"
727,bbno$ & Rich Brian - edamame (Official Video) - YouTube,this song is way too catchy
728,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"This song and “Love Me” by Lukaz are literally the only two things getting me through these hard times, thank god for music! I love you guys. <3"
729,bbno$ & Rich Brian - edamame (Official Video) - YouTube,i just realized that kryoz has this as his youtube video closure
730,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"it sounds a bit like ""stoff und schnaps"" from Lil Kleine and Ronny Flex xD"
731,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This sounds so much like something Will Smith might have produced back in the early 2000's but hot damn is it different and FIRE!
732,bbno$ & Rich Brian - edamame (Official Video) - YouTube,when you and your friend get plot armor
733,bbno$ & Rich Brian - edamame (Official Video) - YouTube,The boys on the crusade
734,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Swaggersouls is  furiously looking for his suit right now
735,bbno$ & Rich Brian - edamame (Official Video) - YouTube,@bbno$ You didnt add lyrics under this one :(
736,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I came here from Fornite LOL and I am digging this song quite a lot!!!!!
737,bbno$ & Rich Brian - edamame (Official Video) - YouTube,why is the beat and instrumental so damn good
738,bbno$ & Rich Brian - edamame (Official Video) - YouTube,The crusaders preparing for the next crusade
739,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Canucks are on fire!! ;-))
740,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Anyone else got a french vibe???
741,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I don’t why but this song reminds me of Stunnin by Curtis Waters
742,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Hell ain't even know what Edamame but this song is great been waiting for this collab for a while
743,bbno$ & Rich Brian - edamame (Official Video) - YouTube,gravy would make this song even better
744,bbno$ & Rich Brian - edamame (Official Video) - YouTube,The pacing on this song is so good holy shit this is straight up fire
745,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I can't stop watching this part IDK why, Rich Chigga just goes too hard 0:21 - 0:25"
746,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Why the flow looks like Curtis Stunnin song?
747,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Now that’s my fav two jamming..really blown away with the cool flow..
748,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Zip commercial led me 2 this song
749,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Was that Yung Gravy as the wizard?
750,bbno$ & Rich Brian - edamame (Official Video) - YouTube,remix with yung gravy tho?
751,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"""This is absolutely fireth""

- William Shakespeare"
752,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"""Chain swinging cling clang and it costs a lot"" is catchy af"
753,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Am I the only one that typed in 'cling clang'
754,bbno$ & Rich Brian - edamame (Official Video) - YouTube,what's ur opinion about my cover?
755,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Who knows this song from amustycow :D
756,bbno$ & Rich Brian - edamame (Official Video) - YouTube,some unknown number sent me the link to this..
757,bbno$ & Rich Brian - edamame (Official Video) - YouTube,No one is gonna talk about how Yung Gravy was the evil wizard?
758,bbno$ & Rich Brian - edamame (Official Video) - YouTube,The most funniest and fire song I've ever heard
759,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Edamame is a top-tier food. Now i can enjoy the food and this song
760,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I have no idea why. But I LOVE THIS! hahahaha It shall be on repeat all day XD
761,bbno$ & Rich Brian - edamame (Official Video) - YouTube,You made it to the radio in my area. 10/10
762,bbno$ & Rich Brian - edamame (Official Video) - YouTube,When gravy showed up I couldn’t help but laugh a little
763,bbno$ & Rich Brian - edamame (Official Video) - YouTube,One of my favorite songs
764,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I heard this on the car radio I had to find it, I knew you were the one to make this kind of fire 🔥🔥🔥!"
765,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Finally a song I can relate to from the early 2000's
766,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Yo s/o to corporate gym music for actually introducing me to heat for once. Brain cold as usual and this bbno dude got a nice flow too
767,bbno$ & Rich Brian - edamame (Official Video) - YouTube,this song goes so hard that i legit wanna pour water and rip my homework into pieces infront of my teacher and parents
768,bbno$ & Rich Brian - edamame (Official Video) - YouTube,OMG .... How am I JUST finding this? SO GOOD
769,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"I dont even can remember the lyric or understand the meaning, but the song always in my head."
770,bbno$ & Rich Brian - edamame (Official Video) - YouTube,1:48 i just.. like the brian reaction.
771,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"When I listen to it:
I don't need Flow... the Flow needs me."
772,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Never thought of eating edamame again till this song comes out
773,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This should be in The Umbrella Academy season 3 soundtrack
774,bbno$ & Rich Brian - edamame (Official Video) - YouTube,The beat of this song is Fire!
775,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Just don't tell me what you are gays lik lil naz 🌚💔
776,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I like how. Even baby admits half this song is just random.
777,bbno$ & Rich Brian - edamame (Official Video) - YouTube,There has never been a song this man has dropped that wasn't fire..
778,bbno$ & Rich Brian - edamame (Official Video) - YouTube,The budget for this was probably $400 and I Love It!
779,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I've never like a song this fast! this is so cool!
780,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Its a damn bean, not a pea! Outside that, refreshing song as far as the radio goes."
781,bbno$ & Rich Brian - edamame (Official Video) - YouTube,This song is too LIT to be this short. Such a simple music video too. FIRE!!!
782,bbno$ & Rich Brian - edamame (Official Video) - YouTube,WTF !! I love this song !! bbno$ has the character tho
783,bbno$ & Rich Brian - edamame (Official Video) - YouTube,My grandmother loves to dance to this song 🤑
784,bbno$ & Rich Brian - edamame (Official Video) - YouTube,When gravy popped up I was hoping he would drop some bars real quick :(
785,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"Chain swing-ang, cling, clang and it costs a lot MAKES THE WHOLE SONG!😆"
786,bbno$ & Rich Brian - edamame (Official Video) - YouTube,i love this song even though i don't understand the lyrics
787,bbno$ & Rich Brian - edamame (Official Video) - YouTube,We need more of you two!!!!❤️
788,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I like how instead of renting a mansion they just filmed in his regular upper-middle class home.
789,bbno$ & Rich Brian - edamame (Official Video) - YouTube,Gotta tell you I’m 52 and dig this song!
790,bbno$ & Rich Brian - edamame (Official Video) - YouTube,I'm so excited for this album
791,bbno$ & Rich Brian - edamame (Official Video) - YouTube,2 mins of fire is not enough.😭
792,bbno$ & Rich Brian - edamame (Official Video) - YouTube,"ohmygod, two favourite artists together 😱"
